dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.793708,4.845981,7.167111,4.345879,1.006522,288.571902,5.955798
0.020000,10.876516,4.818289,7.254427,4.365798,0.995968,-0.527689,5.965110
0.020000,10.959953,4.791247,7.342138,4.385508,0.985495,-0.523676,5.974415
0.020000,11.044010,4.764865,7.430238,4.405006,0.974881,-0.530671,5.983711
0.020000,11.128678,4.739153,7.518724,4.424291,0.964270,-0.530571,5.992994
0.020000,11.213947,4.714120,7.607591,4.443366,0.953720,-0.527494,6.002260
0.020000,11.299807,4.689775,7.696835,4.462228,0.943098,-0.531129,6.011504
0.020000,11.386247,4.666124,7.786453,4.480880,0.932621,-0.523831,6.020722
0.020000,11.473041,4.643233,7.876215,4.488108,0.361397,-28.561180,6.029889
0.020000,11.559960,4.621155,7.965894,4.483956,-0.207585,-28.449119,6.038978
0.020000,11.646992,4.599884,8.055488,4.479667,-0.214482,-0.344859,6.047986
0.020000,11.734125,4.579416,8.144993,4.475246,-0.221039,-0.327831,6.056911
0.020000,11.821348,4.559741,8.234407,4.470701,-0.227269,-0.311502,6.065750
0.020000,11.908649,4.540855,8.323727,4.466038,-0.233143,-0.293694,6.074503
0.020000,11.996018,4.522749,8.412953,4.461264,-0.238672,-0.276456,6.083165
0.020000,12.083444,4.505415,8.502080,4.456387,-0.243857,-0.259236,6.091736
0.020000,12.170917,4.488846,8.591109,4.451413,-0.248699,-0.242108,6.100214
0.020000,12.258426,4.473033,8.680036,4.446349,-0.253210,-0.225537,6.108596
0.020000,12.345963,4.457967,8.768860,4.441202,-0.257371,-0.208081,6.116882
0.020000,12.433518,4.443640,8.857579,4.435977,-0.261205,-0.191697,6.125069
0.020000,12.521083,4.430041,8.946193,4.430683,-0.264713,-0.175397,6.133157
0.020000,12.608647,4.417163,9.034699,4.425325,-0.267901,-0.159416,6.141145
0.020000,12.696204,4.404995,9.123098,4.419909,-0.270800,-0.144941,6.149031
0.020000,12.783745,4.393527,9.211386,4.414442,-0.273361,-0.128019,6.156814
0.020000,12.871262,4.382750,9.299565,4.408929,-0.275631,-0.113542,6.164494
0.020000,12.958749,4.372654,9.387632,4.403377,-0.277619,-0.099391,6.172069
0.020000,13.046198,4.363228,9.475588,4.397789,-0.279379,-0.087978,6.179539
0.020000,13.133603,4.354462,9.563432,4.392174,-0.280781,-0.070129,6.186904
0.020000,13.220958,4.346346,9.651162,4.386534,-0.281963,-0.059095,6.194163
0.020000,13.308256,4.338869,9.738780,4.380875,-0.282971,-0.050406,6.201316
0.020000,13.396180,4.332021,9.826970,4.409502,1.431347,85.715926,6.211611
0.020000,13.494559,4.325834,9.925544,4.928711,25.960444,1226.454855,6.229053
0.020000,13.592233,4.321364,10.023320,4.888788,-1.996152,-1397.829818,6.245745
0.020000,13.689137,4.318511,10.120266,4.847297,-2.074541,-3.919421,6.261658
0.020000,13.785217,4.317174,10.216355,4.804476,-2.141074,-3.326665,6.276766
0.020000,13.880428,4.317248,10.311566,4.760546,-2.196492,-2.770885,0.007864
0.020000,13.974732,4.318630,10.405881,4.715712,-2.241680,-2.259438,0.021305
0.020000,14.068100,4.321213,10.499284,4.670160,-2.277627,-1.797331,0.033891
0.020000,14.160507,4.324894,10.591765,4.624052,-2.305376,-1.387456,0.045611
0.020000,14.251938,4.329570,10.683315,4.577532,-2.325993,-1.030857,0.056457
0.020000,14.342382,4.335139,10.773930,4.530721,-2.340534,-0.727034,0.066424
0.020000,14.431830,4.341504,10.863604,4.483721,-2.350019,-0.474247,0.075508
