dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.761884,8.751592,0.615207,0.872081,1.290472,2.574553,5.691461
0.020000,5.776740,8.741466,0.633185,0.898912,1.341559,2.554349,5.678483
0.020000,5.791920,8.730831,0.651720,0.926754,1.392057,2.524900,5.665652
0.020000,5.807431,8.719665,0.670832,0.955587,1.441684,2.481335,5.652987
0.020000,5.823280,8.707951,0.690540,0.985395,1.490367,2.434159,5.640506
0.020000,5.839472,8.695670,0.710863,1.016151,1.537833,2.373281,5.628227
0.020000,5.856015,8.682804,0.731820,1.047832,1.584056,2.311199,5.616168
0.020000,5.872911,8.669336,0.753428,1.080409,1.628842,2.239257,5.604345
0.020000,5.890168,8.655247,0.775705,1.113851,1.672074,2.161637,5.592774
0.020000,5.907788,8.640523,0.798667,1.148125,1.713706,2.081591,5.581471
0.020000,5.925776,8.625147,0.822331,1.183200,1.753770,2.003180,5.570452
0.020000,5.944135,8.609104,0.846712,1.219043,1.792142,1.918617,5.559730
0.020000,5.962870,8.592382,0.871825,1.255622,1.828960,1.840889,5.549319
0.020000,5.981983,8.574966,0.897683,1.292906,1.864202,1.762116,5.539233
0.020000,6.001479,8.556844,0.924300,1.330860,1.897708,1.675298,5.529484
0.020000,6.021361,8.538006,0.951689,1.369459,1.929954,1.612269,5.520084
0.020000,6.041633,8.518440,0.979863,1.408673,1.960699,1.537281,5.511045
0.020000,6.062298,8.498138,1.008832,1.448481,1.990394,1.484730,5.502378
0.020000,6.083362,8.477091,1.038609,1.488854,2.018625,1.411568,5.494094
0.020000,6.104829,8.455291,1.069205,1.529776,2.046113,1.374386,5.486203
0.020000,6.126706,8.432732,1.100629,1.571232,2.072795,1.334117,5.478714
0.020000,6.148997,8.409406,1.132894,1.613207,2.098739,1.297205,5.471638
0.020000,6.171711,8.385310,1.166007,1.655691,2.124219,1.273990,5.464984
0.020000,6.194854,8.360439,1.199981,1.698676,2.149235,1.250807,5.458762
0.020000,6.218437,8.334789,1.234824,1.742164,2.174385,1.257483,5.452982
0.020000,6.242468,8.308358,1.270547,1.786156,2.199633,1.262424,5.447651
0.020000,6.266960,8.281143,1.307160,1.830651,2.224750,1.255810,5.442781
0.020000,6.291925,8.253142,1.344674,1.875670,2.250939,1.309487,5.438380
0.020000,6.317376,8.224356,1.383098,1.921213,2.277144,1.310250,5.434459
0.020000,6.343329,8.194783,1.422444,1.967310,2.304832,1.384376,5.431029
