dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.031246,16.087833,0.949782,1.376496,0.997461,0.000000,6.125490
0.020000,6.058622,16.083423,0.977512,1.396445,0.997461,-0.000000,6.121479
0.020000,6.086374,16.078838,1.005640,1.416395,0.997461,0.000000,6.117452
0.020000,6.114501,16.074075,1.034168,1.436344,0.997461,0.000000,6.113411
0.020000,6.143002,16.069130,1.063094,1.456293,0.997461,-0.000000,6.109359
0.020000,6.171875,16.063999,1.092419,1.476242,0.997461,0.000000,6.105298
0.020000,6.201119,16.058680,1.122144,1.496192,0.997461,-0.000000,6.101230
0.020000,6.230734,16.053168,1.152267,1.516141,0.997461,0.000000,6.097157
0.020000,6.260718,16.047462,1.182789,1.536090,0.997461,0.000000,6.093082
0.020000,6.291070,16.041557,1.213711,1.556039,0.997461,-0.000000,6.089007
0.020000,6.321790,16.035451,1.245031,1.575988,0.997461,0.000000,6.084934
0.020000,6.352875,16.029140,1.276750,1.595938,0.997461,-0.000000,6.080867
0.020000,6.384325,16.022622,1.308868,1.615887,0.997461,0.000000,6.076807
0.020000,6.416138,16.015894,1.341386,1.635836,0.997461,0.000000,6.072757
0.020000,6.448314,16.008954,1.374302,1.655785,0.997461,0.000000,6.068720
0.020000,6.480852,16.001798,1.407617,1.675735,0.997461,-0.000000,6.064697
0.020000,6.513750,15.994424,1.441331,1.695684,0.997461,0.000000,6.060692
0.020000,6.547007,15.986830,1.475444,1.715633,0.997461,-0.000000,6.056708
0.020000,6.580622,15.979014,1.509956,1.735582,0.997461,0.000000,6.052746
0.020000,6.614595,15.970973,1.544868,1.755531,0.997461,-0.000000,6.048810
0.020000,6.648923,15.962705,1.580178,1.775481,0.997461,0.000000,6.044903
0.020000,6.683607,15.954209,1.615887,1.795430,0.997461,-0.000000,6.041026
0.020000,6.718645,15.945483,1.651995,1.815379,0.997461,0.000000,6.037183
0.020000,6.754036,15.936525,1.688502,1.835328,0.997461,-0.000000,6.033377
0.020000,6.789779,15.927333,1.725408,1.855277,0.997461,0.000000,6.029610
0.020000,6.825873,15.917907,1.762713,1.875227,0.997461,-0.000000,6.025884
0.020000,6.862318,15.908245,1.800417,1.895176,0.997461,0.000000,6.022204
0.020000,6.899113,15.898347,1.838520,1.915125,0.997461,-0.000000,6.018571
0.020000,6.936257,15.888210,1.877022,1.935074,0.997461,0.000000,6.014989
0.020000,6.973749,15.877835,1.915923,1.955024,0.997461,-0.000000,6.011460
0.020000,7.011588,15.867221,1.955223,1.974973,0.997461,0.000000,6.007987
0.020000,7.049775,15.856368,1.994922,1.994922,0.997461,0.000000,6.004574
0.020000,7.088308,15.845275,2.035020,2.014871,0.997461,-0.000000,6.001222
0.020000,7.127187,15.833943,2.075517,2.034820,0.997461,0.000000,5.997935
0.020000,7.166412,15.822372,2.116413,2.054770,0.997461,-0.000000,5.994716
0.020000,7.205982,15.810561,2.157708,2.074719,0.997461,0.000000,5.991567
0.020000,7.245896,15.798512,2.199402,2.094668,0.997461,-0.000000,5.988492
0.020000,7.286156,15.786226,2.241494,2.114617,0.997461,0.000000,5.985493
0.020000,7.326761,15.773703,2.283986,2.134567,0.997461,0.000000,5.982574
0.020000,7.367710,15.760944,2.326877,2.154516,0.997461,0.000000,5.979738
0.020000,7.409004,15.747952,2.370167,2.174465,0.997461,-0.000000,5.976986
0.020000,7.450643,15.734726,2.413856,2.194414,0.997461,0.000000,5.974323
0.020000,7.492627,15.721270,2.457943,2.214363,0.997461,0.000000,5.971752
0.020000,7.534957,15.707586,2.502430,2.234313,0.997461,-0.000000,5.969275
0.020000,7.577632,15.693675,2.547316,2.254262,0.997461,0.000000,5.966895
0.020000,7.620655,15.679540,2.592601,2.274211,0.997461,0.000000,5.964616
0.020000,7.664024,15.665184,2.638284,2.294160,0.997461,0.000000,5.962440
0.020000,7.707741,15.650609,2.684367,2.314110,0.997461,-0.000000,5.960371
0.020000,7.751807,15.635820,2.730849,2.334059,0.997461,0.000000,5.958411
0.020000,7.796223,15.620819,2.777729,2.354008,0.997461,-0.000000,5.956565
0.020000,7.840990,15.605610,2.825009,2.373957,0.997461,0.000000,5.954834
0.020000,7.886109,15.590198,2.872688,2.393906,0.997461,0.000000,5.953223
0.020000,7.931581,15.574586,2.920765,2.413856,0.997461,0.000000,5.951734
0.020000,7.977408,15.558779,2.969242,2.433805,0.997461,0.000000,5.950371
0.020000,8.023592,15.542782,3.018118,2.453754,0.997461,-0.000000,5.949136
0.020000,8.070134,15.526600,3.067392,2.473703,0.997461,0.000000,5.948034
0.020000,8.117035,15.510239,3.117066,2.493653,0.997461,-0.000000,5.947067
0.020000,8.164299,15.493704,3.167138,2.513602,0.997461,0.000000,5.946240
0.020000,8.211926,15.477000,3.217610,2.533551,0.997461,0.000000,5.945554
0.020000,8.259920,15.460136,3.268480,2.553500,0.997461,0.000000,5.945014
0.020000,8.308282,15.443117,3.319750,2.573449,0.997461,-0.000000,5.944624
0.020000,8.357015,15.425949,3.371418,2.593399,0.997461,0.000000,5.944386
0.020000,8.406122,15.408642,3.423486,2.613348,0.997461,-0.000000,5.944305
0.020000,8.455605,15.391202,3.475952,2.633297,0.997461,0.000000,5.944384
0.020000,8.505467,15.373637,3.528818,2.653246,0.997461,-0.000000,5.944627
0.020000,8.555711,15.355956,3.582082,2.673196,0.997461,0.000000,5.945037
0.020000,8.606341,15.338168,3.635745,2.693145,0.997461,0.000000,5.945618
0.020000,8.657359,15.320281,3.689808,2.713094,0.997461,-0.000000,5.946374
0.020000,8.708768,15.302306,3.744269,2.733043,0.997461,0.000000,5.947310
0.020000,8.760573,15.284253,3.799130,2.752992,0.997461,-0.000000,5.948428
0.020000,8.812776,15.266131,3.854389,2.772942,0.997461,0.000000,5.949734
0.020000,8.865382,15.247952,3.910047,2.792891,0.997461,0.000000,5.951230
0.020000,8.918394,15.229728,3.966104,2.812840,0.997461,0.000000,5.952922
0.020000,8.971817,15.211469,4.022561,2.832789,0.997461,-0.000000,5.954813
0.020000,9.025653,15.193188,4.079416,2.852739,0.997461,0.000000,5.956909
0.020000,9.079907,15.174899,4.136670,2.872688,0.997461,0.000000,5.959212
0.020000,9.134584,15.156614,4.194324,2.892637,0.997461,-0.000000,5.961727
0.020000,9.189687,15.138347,4.252376,2.912586,0.997461,0.000000,5.964460
0.020000,9.245221,15.120112,4.310827,2.932535,0.997461,0.000000,5.967414
0.020000,9.301190,15.101924,4.369677,2.952485,0.997461,0.000000,5.970593
0.020000,9.357599,15.083798,4.428926,2.972434,0.997461,-0.000000,5.974003
0.020000,9.414451,15.065751,4.488575,2.992383,0.997461,0.000000,5.977648
0.020000,9.471752,15.047799,4.548622,3.012332,0.997461,-0.000000,5.981533
0.020000,9.529506,15.029958,4.609068,3.032281,0.997461,0.000000,5.985662
0.020000,9.587716,15.012248,4.669913,3.052231,0.997461,0.000000,5.990039
0.020000,9.646388,14.994685,4.731157,3.072180,0.997461,0.000000,5.994670
0.020000,9.705525,14.977289,4.792800,3.092129,0.997461,-0.000000,5.999559
0.020000,9.765133,14.960080,4.854842,3.112078,0.997461,0.000000,6.004710
0.020000,9.825214,14.943077,4.917283,3.132028,0.997461,0.000000,6.010128
0.020000,9.885774,14.926301,4.980123,3.151977,0.997461,-0.000000,6.015817
0.020000,9.946815,14.909775,5.043362,3.171926,0.997461,0.000000,6.021782
0.020000,10.008342,14.893519,5.107000,3.191875,0.997461,0.000000,6.028027
0.020000,10.070357,14.877557,5.171037,3.211824,0.997461,0.000000,6.034555
0.020000,10.132865,14.861913,5.235473,3.231774,0.997461,-0.000000,6.041371
0.020000,10.195868,14.846610,5.300308,3.251723,0.997461,0.000000,6.048477
0.020000,10.259369,14.831673,5.365542,3.271672,0.997461,-0.000000,6.055879
0.020000,10.323369,14.817127,5.431175,3.291621,0.997461,0.000000,6.063578
0.020000,10.387872,14.802999,5.497207,3.311571,0.997461,0.000000,6.071577
0.020000,10.452878,14.789314,5.563638,3.331520,0.997461,-0.000000,6.079879
0.020000,10.518388,14.776101,5.630468,3.351469,0.997461,0.000000,6.088486
0.020000,10.584404,14.763387,5.697697,3.371418,0.997461,0.000000,6.097399
0.020000,10.650924,14.751200,5.765325,3.391367,0.997461,0.000000,6.106620
0.020000,10.717949,14.739569,5.833352,3.411317,0.997461,-0.000000,6.116149
0.020000,10.785477,14.728523,5.901777,3.431266,0.997461,0.000000,6.125985
0.020000,10.847111,14.718931,5.970602,3.451215,0.997461,0.000000,6.130399
0.020000,10.915545,14.708502,6.039826,3.471164,0.997461,0.000000,6.133520
0.020000,10.984405,14.698228,6.109449,3.491114,0.997461,-0.000000,6.136632
0.020000,11.053457,14.688145,6.179232,3.487262,-0.192564,-59.501244,6.139722
0.020000,11.122303,14.678307,6.248778,3.467313,-0.997461,-40.244857,6.142775
0.020000,11.190784,14.668733,6.317925,3.447364,-0.997461,0.000000,6.145782
0.020000,11.258898,14.659417,6.386673,3.427415,-0.997461,-0.000000,6.148745
0.020000,11.326643,14.650355,6.455022,3.407465,-0.997461,0.000000,6.151662
0.020000,11.394019,14.641541,6.522971,3.387516,-0.997461,0.000000,6.154536
0.020000,11.461023,14.632969,6.590522,3.367567,-0.997461,-0.000000,6.157366
0.020000,11.527656,14.624636,6.657674,3.347618,-0.997461,0.000000,6.160152
0.020000,11.593916,14.616535,6.724427,3.327669,-0.997461,0.000000,6.162895
0.020000,11.659801,14.608661,6.790781,3.307719,-0.997461,0.000000,6.165595
0.020000,11.725310,14.601011,6.856736,3.287770,-0.997461,-0.000000,6.168253
0.020000,11.790444,14.593578,6.922292,3.267821,-0.997461,0.000000,6.170868
0.020000,11.855199,14.586359,6.987449,3.247872,-0.997461,0.000000,6.173442
0.020000,11.919577,14.579348,7.052206,3.227922,-0.997461,0.000000,6.175975
0.020000,11.983575,14.572541,7.116565,3.207973,-0.997461,-0.000000,6.178466
0.020000,12.047192,14.565933,7.180525,3.188024,-0.997461,0.000000,6.180917
0.020000,12.110429,14.559521,7.244086,3.168075,-0.997461,0.000000,6.183328
0.020000,12.173284,14.553299,7.307248,3.148126,-0.997461,-0.000000,6.185700
0.020000,12.235756,14.547263,7.370011,3.128176,-0.997461,0.000000,6.188031
0.020000,12.297844,14.541409,7.432375,3.108227,-0.997461,-0.000000,6.190324
0.020000,12.359549,14.535733,7.494341,3.088278,-0.997461,0.000000,6.192579
0.020000,12.420869,14.530230,7.555907,3.068329,-0.997461,0.000000,6.194795
0.020000,12.481803,14.524897,7.617074,3.048379,-0.997461,0.000000,6.196973
0.020000,12.542351,14.519730,7.677842,3.028430,-0.997461,-0.000000,6.199114
0.020000,12.602512,14.514724,7.738211,3.008481,-0.997461,0.000000,6.201218
0.020000,12.662286,14.509875,7.798181,2.988532,-0.997461,0.000000,6.203286
0.020000,12.721672,14.505181,7.857752,2.968583,-0.997461,-0.000000,6.205317
0.020000,12.780669,14.500637,7.916924,2.948633,-0.997461,0.000000,6.207313
0.020000,12.839277,14.496240,7.975697,2.928684,-0.997461,0.000000,6.209273
0.020000,12.897496,14.491985,8.034072,2.908735,-0.997461,0.000000,6.211199
0.020000,12.955325,14.487870,8.092047,2.888786,-0.997461,-0.000000,6.213090
0.020000,13.012764,14.483891,8.149623,2.868836,-0.997461,0.000000,6.214947
0.020000,13.069812,14.480045,8.206800,2.848887,-0.997461,-0.000000,6.216770
0.020000,13.126468,14.476327,8.263579,2.828938,-0.997461,0.000000,6.218560
0.020000,13.182733,14.472736,8.319958,2.808989,-0.997461,0.000000,6.220318
0.020000,13.238605,14.469267,8.375938,2.789040,-0.997461,0.000000,6.222042
0.020000,13.294086,14.465918,8.431519,2.769090,-0.997461,-0.000000,6.223735
0.020000,13.349173,14.462685,8.486702,2.749141,-0.997461,0.000000,6.225396
0.020000,13.403868,14.459566,8.541485,2.729192,-0.997461,0.000000,6.227026
0.020000,13.458169,14.456557,8.595869,2.709243,-0.997461,-0.000000,6.228626
0.020000,13.512076,14.453655,8.649855,2.689293,-0.997461,0.000000,6.230194
0.020000,13.565589,14.450858,8.703441,2.669344,-0.997461,0.000000,6.231733
0.020000,13.618708,14.448163,8.756629,2.649395,-0.997461,0.000000,6.233242
0.020000,13.671433,14.445566,8.809417,2.629446,-0.997461,-0.000000,6.234722
0.020000,13.723763,14.443067,8.861806,2.609497,-0.997461,0.000000,6.236173
0.020000,13.775697,14.440660,8.913797,2.589547,-0.997461,-0.000000,6.237596
0.020000,13.827237,14.438345,8.965388,2.569598,-0.997461,0.000000,6.238990
0.020000,13.878381,14.436118,9.016581,2.549649,-0.997461,-0.000000,6.240357
0.020000,13.929129,14.433978,9.067374,2.529700,-0.997461,0.000000,6.241697
0.020000,13.979482,14.431921,9.117769,2.509750,-0.997461,0.000000,6.243010
0.020000,14.029438,14.429945,9.167764,2.489801,-0.997461,-0.000000,6.244296
0.020000,14.078999,14.428048,9.217361,2.469852,-0.997461,0.000000,6.245557
0.020000,14.128162,14.426227,9.266558,2.449903,-0.997461,-0.000000,6.246791
0.020000,14.176930,14.424481,9.315357,2.429954,-0.997461,0.000000,6.248000
0.020000,14.225300,14.422808,9.363756,2.410004,-0.997461,0.000000,6.249184
0.020000,14.273274,14.421204,9.411757,2.390055,-0.997461,0.000000,6.250344
0.020000,14.320851,14.419668,9.459359,2.370106,-0.997461,-0.000000,6.251479
0.020000,14.368031,14.418198,9.506561,2.350157,-0.997461,0.000000,6.252591
0.020000,14.414813,14.416791,9.553365,2.330208,-0.997461,-0.000000,6.253679
0.020000,14.461198,14.415447,9.599770,2.310258,-0.997461,0.000000,6.254743
0.020000,14.507186,14.414163,9.645775,2.290309,-0.997461,0.000000,6.255785
0.020000,14.552776,14.412937,9.691382,2.270360,-0.997461,0.000000,6.256805
0.020000,14.597969,14.411767,9.736590,2.250411,-0.997461,0.000000,6.257802
0.020000,14.642764,14.410651,9.781398,2.230461,-0.997461,-0.000000,6.258778
0.020000,14.687161,14.409589,9.825808,2.210512,-0.997461,0.000000,6.259732
0.020000,14.731160,14.408577,9.869819,2.190563,-0.997461,-0.000000,6.260665
0.020000,14.774761,14.407615,9.913431,2.170614,-0.997461,0.000000,6.261577
0.020000,14.817964,14.406701,9.956643,2.150665,-0.997461,0.000000,6.262469
0.020000,14.860769,14.405833,9.999457,2.130715,-0.997461,0.000000,6.263341
0.020000,14.903176,14.405009,10.041872,2.110766,-0.997461,-0.000000,6.264193
0.020000,14.945184,14.404229,10.083888,2.090817,-0.997461,0.000000,6.265026
0.020000,14.986795,14.403490,10.125505,2.070868,-0.997461,0.000000,6.265840
0.020000,15.028007,14.402791,10.166723,2.050918,-0.997461,-0.000000,6.266635
0.020000,15.068820,14.402132,10.207541,2.030969,-0.997461,0.000000,6.267411
0.020000,15.109235,14.401510,10.247961,2.011020,-0.997461,0.000000,6.268170
0.020000,15.149252,14.400924,10.287982,1.991071,-0.997461,0.000000,6.268910
0.020000,15.188870,14.400372,10.327604,1.971122,-0.997461,-0.000000,6.269633
0.020000,15.228090,14.399855,10.366827,1.951172,-0.997461,0.000000,6.270339
0.020000,15.266910,14.399369,10.405651,1.931223,-0.997461,-0.000000,6.271028
0.020000,15.305333,14.398915,10.444076,1.911274,-0.997461,0.000000,6.271701
0.020000,15.343356,14.398491,10.482102,1.891325,-0.997461,-0.000000,6.272357
0.020000,15.380981,14.398096,10.519729,1.871375,-0.997461,0.000000,6.272997
0.020000,15.418208,14.397728,10.556957,1.851426,-0.997461,0.000000,6.273621
0.020000,15.455035,14.397387,10.593786,1.831477,-0.997461,-0.000000,6.274230
0.020000,15.491464,14.397072,10.630216,1.811528,-0.997461,0.000000,6.274824
0.020000,15.527494,14.396781,10.666247,1.791579,-0.997461,-0.000000,6.275403
0.020000,15.563125,14.396513,10.701879,1.771629,-0.997461,0.000000,6.275967
0.020000,15.598357,14.396269,10.737112,1.751680,-0.997461,-0.000000,6.276517
0.020000,15.633190,14.396046,10.771946,1.731731,-0.997461,0.000000,6.277053
0.020000,15.667625,14.395844,10.806382,1.711782,-0.997461,0.000000,6.277575
0.020000,15.701660,14.395662,10.840418,1.691832,-0.997461,-0.000000,6.278084
0.020000,15.735297,14.395498,10.874055,1.671883,-0.997461,0.000000,6.278579
0.020000,15.768535,14.395353,10.907293,1.651934,-0.997461,0.000000,6.279062
0.020000,15.801374,14.395226,10.940132,1.631985,-0.997461,-0.000000,6.279531
0.020000,15.833814,14.395114,10.972572,1.612036,-0.997461,0.000000,6.279989
0.020000,15.865855,14.395019,11.004614,1.592086,-0.997461,-0.000000,6.280434
0.020000,15.897497,14.394939,11.036256,1.572137,-0.997461,0.000000,6.280867
0.020000,15.928740,14.394873,11.067499,1.552188,-0.997461,-0.000000,6.281288
0.020000,15.959585,14.394821,11.098343,1.532239,-0.997461,0.000000,6.281698
0.020000,15.990030,14.394782,11.128789,1.512289,-0.997461,0.000000,6.282096
0.020000,16.020076,14.394755,11.158835,1.492340,-0.997461,0.000000,6.282484
0.020000,16.049723,14.394740,11.188482,1.472391,-0.997461,-0.000000,6.282861
0.020000,16.078972,14.394736,11.217731,1.452442,-0.997461,0.000000,0.000041
0.020000,16.107821,14.394742,11.246580,1.432493,-0.997461,-0.000000,0.000397
0.020000,16.136271,14.394758,11.275030,1.412543,-0.997461,0.000000,0.000743
0.020000,16.164323,14.394784,11.303082,1.392594,-0.997461,0.000000,0.001079
0.020000,16.191975,14.394818,11.330734,1.372645,-0.997461,-0.000000,0.001405
0.020000,16.219229,14.394861,11.357988,1.352696,-0.997461,0.000000,0.001721
