dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.125088,9.771736,0.980000,1.400000,1.000000,0.000000,5.811725
0.020000,6.150125,9.758759,1.008200,1.420000,1.000000,0.000000,5.798284
0.020000,6.175337,9.745258,1.036800,1.440000,1.000000,0.000000,5.784819
0.020000,6.200715,9.731224,1.065800,1.460000,1.000000,0.000000,5.771348
0.020000,6.226250,9.716652,1.095200,1.480000,1.000000,0.000000,5.757890
0.020000,6.251931,9.701535,1.125000,1.500000,1.000000,0.000000,5.744463
0.020000,6.277748,9.685868,1.155200,1.520000,1.000000,0.000000,5.731088
0.020000,6.303694,9.669646,1.185800,1.540000,1.000000,0.000000,5.717782
0.020000,6.329759,9.652864,1.216800,1.560000,1.000000,0.000000,5.704567
0.020000,6.355934,9.635520,1.248200,1.580000,1.000000,0.000000,5.691461
0.020000,6.382211,9.617611,1.280000,1.600000,1.000000,0.000000,5.678483
0.020000,6.408582,9.599135,1.312200,1.620000,1.000000,0.000000,5.665652
0.020000,6.435041,9.580090,1.344800,1.640000,1.000000,-0.000000,5.652987
0.020000,6.461579,9.560476,1.377800,1.660000,1.000000,0.000000,5.640506
0.020000,6.488191,9.540294,1.411200,1.680000,1.000000,0.000000,5.628227
0.020000,6.514872,9.519543,1.445000,1.700000,1.000000,0.000000,5.616168
0.020000,6.541615,9.498227,1.479200,1.720000,1.000000,0.000000,5.604345
0.020000,6.568418,9.476345,1.513800,1.740000,1.000000,0.000000,5.592774
0.020000,6.595275,9.453903,1.548800,1.760000,1.000000,0.000000,5.581471
0.020000,6.622184,9.430901,1.584200,1.780000,1.000000,0.000000,5.570452
0.020000,6.649142,9.407346,1.620000,1.800000,1.000000,0.000000,5.559730
0.020000,6.676149,9.383241,1.656200,1.820000,1.000000,0.000000,5.549319
0.020000,6.703203,9.358590,1.692800,1.840000,1.000000,0.000000,5.539233
0.020000,6.730304,9.333400,1.729800,1.860000,1.000000,0.000000,5.529484
0.020000,6.757453,9.307677,1.767200,1.880000,1.000000,-0.000000,5.520084
0.020000,6.784651,9.281427,1.805000,1.900000,1.000000,0.000000,5.511045
0.020000,6.811901,9.254657,1.843200,1.920000,1.000000,0.000000,5.502378
0.020000,6.839207,9.227374,1.881800,1.940000,1.000000,0.000000,5.494094
0.020000,6.866571,9.199586,1.920800,1.960000,1.000000,0.000000,5.486203
0.020000,6.894000,9.171301,1.960200,1.980000,1.000000,0.000000,5.478714
0.020000,6.921498,9.142528,2.000000,2.000000,1.000000,0.000000,5.471638
0.020000,6.949072,9.113276,2.040200,2.020000,1.000000,0.000000,5.464984
0.020000,6.976730,9.083554,2.080800,2.040000,1.000000,0.000000,5.458762
0.020000,7.004480,9.053372,2.121800,2.060000,1.000000,0.000000,5.452982
0.020000,7.032331,9.022740,2.163200,2.080000,1.000000,0.000000,5.447651
0.020000,7.060293,8.991670,2.205000,2.100000,1.000000,0.000000,5.442781
0.020000,7.088376,8.960171,2.247200,2.120000,1.000000,0.000000,5.438380
0.020000,7.116593,8.928257,2.289800,2.140000,1.000000,0.000000,5.434459
0.020000,7.144957,8.895938,2.332800,2.160000,1.000000,0.000000,5.431029
0.020000,7.173481,8.863228,2.376200,2.180000,1.000000,0.000000,5.428099
0.020000,7.202179,8.830139,2.420000,2.200000,1.000000,0.000000,5.425681
0.020000,7.231067,8.796686,2.464200,2.220000,1.000000,0.000000,5.423786
0.020000,7.260161,8.762882,2.508800,2.240000,1.000000,0.000000,5.422428
0.020000,7.289480,8.728744,2.553800,2.260000,1.000000,-0.000000,5.421619
0.020000,7.319041,8.694286,2.599200,2.280000,1.000000,0.000000,5.421373
0.020000,7.348863,8.659527,2.645000,2.300000,1.000000,0.000000,5.421706
0.020000,7.378969,8.624482,2.691200,2.320000,1.000000,0.000000,5.422632
0.020000,7.409378,8.589172,2.737800,2.340000,1.000000,0.000000,5.424168
0.020000,7.440114,8.553615,2.784800,2.360000,1.000000,0.000000,5.426333
0.020000,7.471201,8.517833,2.832200,2.380000,1.000000,0.000000,5.429146
0.020000,7.502664,8.481847,2.880000,2.400000,1.000000,0.000000,5.432625
0.020000,7.534528,8.445682,2.928200,2.420000,1.000000,0.000000,5.436794
0.020000,7.566821,8.409363,2.976800,2.440000,1.000000,0.000000,5.441674
0.020000,7.599572,8.372916,3.025800,2.460000,1.000000,0.000000,5.447289
